fecha,PRECIP_mm,EVAP_mm,TMAX_c,TMIN_c,almacenamiento_hm3
12/10/2022,0,4.46,29,16,5630.98
13/10/2022,0,4.78,30,16.5,5619.85
14/10/2022,0,4.79,28.5,17,5619.85
15/10/2022,0,4.25,28,18,5619.85
16/10/2022,0,4.42,29,18.5,5608.73
17/10/2022,18.9,2.27,28,19,5608.73
18/10/2022,0,3.75,27,17,5608.73
19/10/2022,0,5.74,27.5,17,5608.73
20/10/2022,0,7.02,26,16,5608.73
21/10/2022,0,2.89,25,15.5,5597.6
22/10/2022,1.1,2.69,25,16.5,5597.6
23/10/2022,0,3.85,27,17,5597.6
24/10/2022,0,4.84,29.5,18,5586.47
25/10/2022,0,4.58,28.5,17,5586.47
26/10/2022,0,4.83,30.5,17,5575.34
27/10/2022,0,4.91,28.5,17.5,5575.34
28/10/2022,0,6.02,28,17,5564.21
29/10/2022,0,5.16,28,16,5564.21
30/10/2022,0,5.22,29.5,17,5564.21
31/10/2022,0,5.2,29,16,5553.08
01/11/2022,0,4.9,27,16.5,5553.08
02/11/2022,0,4.72,27,16,5541.96
03/11/2022,0,4.68,28.5,16.5,5541.96
04/11/2022,0,5.13,30,16,5530.83
05/11/2022,0,4.44,27,16,5530.83
06/11/2022,0,4.62,28,15.5,5519.7
07/11/2022,0,4.34,29,16.5,5519.7
08/11/2022,0,5.05,27.5,16.5,5508.57
09/11/2022,0,4.06,27.5,16,5508.57
10/11/2022,0,4.59,28,16.5,5497.44
11/11/2022,0,4.71,30,15.5,5497.44
12/11/2022,0,4.11,26.5,15.5,5486.31
13/11/2022,0,4.32,28,16.5,5486.31
14/11/2022,0,3.55,27.5,16,5475.19
15/11/2022,0,3.91,26.5,15.5,5475.19
16/11/2022,0,4.16,26,16,5464.06
17/11/2022,0,4.2,27,16,5464.06
18/11/2022,0,3.84,26,16.5,5452.93
19/11/2022,0.9,1.97,24,16.5,5452.93
20/11/2022,0.8,1.76,22,16.5,5441.8
21/11/2022,0.8,1.8,23,16,5441.8
22/11/2022,0,3.21,26,15.5,5441.8
23/11/2022,0,3.61,26,16,5430.67
24/11/2022,0,4.37,28.5,15.5,5430.67
25/11/2022,0,4,28.5,16,5419.55
26/11/2022,0,4.06,28.5,16,5419.55
27/11/2022,0,4.14,27.5,16,5419.55
28/11/2022,0,3.73,26,15.5,5408.42
29/11/2022,0,3.77,26,15.5,5408.42
30/11/2022,0,3.96,28,14.5,5408.42
01/12/2022,0,3.98,26.5,15.5,5397.29
02/12/2022,0,3.75,25,16,5397.29
03/12/2022,0,4.09,26.5,16.5,5386.16
04/12/2022,0,4.26,26.5,16.5,5386.16
05/12/2022,0,3.52,25,15.5,5386.16
06/12/2022,0,3.48,27,15,5375.03
07/12/2022,0,3.34,26.5,15,5375.03
08/12/2022,0,3.53,25,14.5,5375.03
09/12/2022,0,4.69,24,14,5363.9
10/12/2022,0,3.56,25,12.5,5363.91
11/12/2022,0,4.07,27,13,5363.91
12/12/2022,0,3.47,25,13,5352.78
13/12/2022,0,4.38,27,13,5352.78
14/12/2022,0,3.92,26,13,5352.78
15/12/2022,0,3.75,23.5,13,5341.65
16/12/2022,0,3.51,23,12.5,5341.65
17/12/2022,0,3.38,22,13,5330.52
18/12/2022,0,3.07,24,13.5,5330.52
19/12/2022,0,3.53,23,13,5330.52
20/12/2022,0,3.93,24.5,13,5319.39
21/12/2022,0,2.94,21.5,13,5319.39
22/12/2022,0,3.52,24.5,13.5,5308.26
23/12/2022,0,3.42,24,12,5308.26
24/12/2022,0,3.15,22,13.5,5308.26
25/12/2022,0,2.83,23.5,13.5,5297.14
26/12/2022,0,3.13,22,12,5297.14
27/12/2022,0,3.75,22.5,12,5286.22
28/12/2022,0,3.48,24,12.5,5286.22
29/12/2022,0,3.65,25,12,5286.22
30/12/2022,0,2.73,21,12.5,5275.3
31/12/2022,3.9,1.77,22,12.5,5275.3
01/01/2023,0.01,2.68,23,13,5264.38
02/01/2023,0,2.95,23.5,12.5,5264.38
03/01/2023,0,3.54,25.5,13,5253.46
04/01/2023,0,3.46,24,13,5253.46
05/01/2023,0,3.91,25.5,12.5,5242.54
06/01/2023,0,3.78,24,13,5242.54
07/01/2023,0,3.83,25,13.5,5242.54
08/01/2023,0,3.61,24.5,14,5231.62
09/01/2023,0,4.36,24,13.5,5231.62
10/01/2023,0,3.8,24.5,13,5220.7
11/01/2023,0,3.72,23.5,13.5,5220.7
12/01/2023,0,4.09,25,13.5,5209.78
13/01/2023,0,4.05,23.5,13,5209.78
14/01/2023,0,4.66,23,12.5,5198.86
15/01/2023,0,5.1,26,12,5198.86
16/01/2023,0,2.64,23,12,5187.94
17/01/2023,0,3.43,23,12,5187.94
18/01/2023,0,4.03,22.5,12,5177.03
19/01/2023,0,2.77,23,12,5177.03
20/01/2023,0,3.38,23.5,12.5,5166.11
21/01/2023,0,4.04,25,13,5166.11
22/01/2023,0,4.15,23,13,5155.19
23/01/2023,0,4.49,27,13.5,5155.19
24/01/2023,0,5.21,28,14,5144.27
25/01/2023,0,4.83,23.5,12,5144.27
26/01/2023,0,3.63,24,12.5,5133.35
27/01/2023,0,4.37,24.5,13,5133.35
28/01/2023,0,3.3,25,12.5,5122.43
29/01/2023,0,4.78,26.5,13,5122.43
30/01/2023,0,4.47,26,14,5111.51
31/01/2023,0,4.04,26,14,5111.51
01/02/2023,0,4.3,25,14.5,5100.59
02/02/2023,0,4.58,24.5,14,5100.59
03/02/2023,0,5.87,23,13.5,5089.67
04/02/2023,0,4.03,23,11.5,5089.67
05/02/2023,0,4.69,27,12,5078.75
06/02/2023,0,4.87,25.5,13.5,5078.75
07/02/2023,0,5.02,28.5,14,5067.83
08/02/2023,0,4.4,25,14.5,5067.83
09/02/2023,0,4.63,24,14,5056.92
10/02/2023,0,5.17,24,14.5,5056.92
11/02/2023,0,3.81,25,14,5046
12/02/2023,0,4.51,24.5,14.5,5046
13/02/2023,0,4.77,27,14.5,5035.08
14/02/2023,0,4.33,26.5,13,5035.08
15/02/2023,0,5.12,28.5,13.5,5024.16
16/02/2023,0,4.22,28.5,13.5,5024.16
17/02/2023,0,4.87,28,14,5013.24
18/02/2023,0,4.43,25,15,5013.24
19/02/2023,0,4.95,27,15,5002.32
20/02/2023,0,5.36,29,15.5,5002.32
21/02/2023,0,5.78,29,15.5,4991.4
22/02/2023,0,5.37,27.5,14.5,4991.4
23/02/2023,0,4.98,25,13,4980.48
24/02/2023,0,5.13,30,13.5,4980.48
25/02/2023,0,5.15,25,15,4969.56
26/02/2023,0,4.75,25.5,15.5,4969.56
27/02/2023,0,5.27,30,15,4958.64
28/02/2023,0,4.51,28.5,15.5,4958.64
01/03/2023,0,5.45,30,16,4947.73
02/03/2023,0,5.83,30,15,4936.81
03/03/2023,0,6.4,29,14.5,4936.81
04/03/2023,0,5.01,29,15,4936.81
05/03/2023,0,5.71,28,15,4914.97
06/03/2023,0,6.73,29,16,4914.97
07/03/2023,0,5.3,30.5,16.5,4904.05
08/03/2023,0,6.07,31,16,4893.13
09/03/2023,0,5.99,31.5,16,4893.13
10/03/2023,0,6.48,31,16.5,4882.21
11/03/2023,0,6.53,32,16,4871.29
12/03/2023,0,5.73,31,16,4860.37
13/03/2023,0,5.06,28,16.5,4860.37
14/03/2023,0,6.07,31,15.5,4849.45
15/03/2023,0,5.27,26,16,4838.53
16/03/2023,0,5.91,31,15.5,4827.62
17/03/2023,0,6.16,30,15,4827.62
18/03/2023,0,6.86,29.5,15.5,4816.7
19/03/2023,0,6.29,27,14.5,4805.78
20/03/2023,0,6.44,29,14.5,4794.86
21/03/2023,0,5.94,26.5,14,4783.94
22/03/2023,0,6.27,29,14.5,4783.94
23/03/2023,0,6.83,29,16,4773.02
24/03/2023,0,6.55,31.5,16,4762.1
25/03/2023,0,7.59,28.5,16,4751.18
26/03/2023,0,7.36,31,15.5,4740.51
27/03/2023,0,5.93,31,16,4740.51
28/03/2023,0,6.98,29.5,16,4729.84
29/03/2023,0,7.39,28.5,17,4719.17
30/03/2023,0,6.96,29,17,4708.51
31/03/2023,0,7.51,27,16,4697.84
01/04/2023,0,7.01,30,16,4687.17
02/04/2023,0,7.74,30,17,4687.17
03/04/2023,0,8.03,33,18,4676.5
04/04/2023,0,5.56,29.5,18,4665.83
05/04/2023,0,7.1,29,18.5,4655.16
06/04/2023,0,6.92,30.5,17.5,4644.5
07/04/2023,0,6.85,28.5,17.5,4633.83
08/04/2023,0,6.74,28.5,16.5,4633.83
09/04/2023,0,7,26.5,16,4623.16
10/04/2023,0,6.77,28,17.5,4612.49
11/04/2023,0,6.16,28.5,17.5,4612.49
12/04/2023,0,6.69,28,17,4601.82
13/04/2023,0,7.65,30.5,17.5,4591.152
14/04/2023,0,7.17,31,16.5,4580.484
15/04/2023,0,6.5,30,16.5,4569.82
16/04/2023,0,6.69,29.5,17,4569.815
17/04/2023,0,7.35,28,18.5,4559.147
18/04/2023,0,6.93,31,17,4548.478
19/04/2023,0,7.16,32,17.5,4537.809
20/04/2023,0,7.62,33,18,4537.81
21/04/2023,0,7.23,30,18,4527.141
22/04/2023,0,6.29,31.5,19.5,4516.472
23/04/2023,0,6.9,33,19,4505.804
24/04/2023,0,6.6,32,18,4505.804
25/04/2023,0,7.19,30.5,17,4495.135
26/04/2023,0,7.11,32,17.5,4484.467
27/04/2023,0,7.2,31.5,18,4473.798
28/04/2023,0,7.38,32,17,4473.798
29/04/2023,0,6.2,30.5,16,4463.129
30/04/2023,0,6.77,29.5,17.5,4452.461
01/05/2023,0,6.72,30,17,4441.792
02/05/2023,0,6.92,31.5,17,4431.124
03/05/2023,0,5.49,28.5,17.5,4431.124
04/05/2023,0,4.99,29,18,4420.455
05/05/2023,0,6.16,31,18.5,4409.786
06/05/2023,0,6.55,33,19.5,4399.118
07/05/2023,0,6.26,34,19,4399.118
08/05/2023,0,7.37,33,20,4388.449
09/05/2023,0,7.18,32,20.5,4377.781
10/05/2023,0,7.6,32,19,4367.112
11/05/2023,0,7.76,32,18,4367.112
12/05/2023,0,6.09,32.5,18,4356.444
13/05/2023,0,6.96,33,18.5,4345.775
14/05/2023,0,5.5,28,18.5,4335.106
15/05/2023,0,5.94,28.5,19.5,4335.106
16/05/2023,2.4,6.54,33,18.5,4324.438
17/05/2023,0,5.61,29,17.5,4313.769
18/05/2023,1.5,5.98,31,18,4313.769
19/05/2023,0.3,4.99,32,18.5,4303.101
20/05/2023,0,2.7,22,17.5,4303.101
21/05/2023,0,4.99,30,17.5,4292.43
22/05/2023,0,6.21,31,19,4281.763
23/05/2023,0,6.65,33.5,19,4281.763
24/05/2023,0,6.62,32.5,18.5,4271.095
25/05/2023,0,6.88,32,19,4260.426
26/05/2023,0,6,31.5,18,4260.426
27/05/2023,0,6.58,34,19,4249.76
28/05/2023,0,6.04,32,19.5,4239.09
29/05/2023,0,6.65,33,19,4228.421
30/05/2023,0,6.23,34,18,4228.421
31/05/2023,0,6.38,31,19,4217.752
01/06/2023,0,6.98,35,20,4207.379
02/06/2023,0,7.08,34,20,4207.379
03/06/2023,0,7.61,34,20,4197.006
04/06/2023,0,8.72,34.5,20,4186.632
05/06/2023,0,6.82,35.5,20.5,4176.259
06/06/2023,0,6.78,32.5,19.5,4176.259
07/06/2023,0,7.23,33,19.5,4165.886
08/06/2023,0,7.36,34.5,20,4155.513
09/06/2023,0,6.65,35.5,19,4145.14
10/06/2023,0,6.75,36,19.5,4145.14
11/06/2023,0,7.35,36.5,20.5,4134.77
12/06/2023,0,7.08,35.5,20.5,4124.393
13/06/2023,0,7.24,37,21,4114.02
14/06/2023,0,7.21,35,21.5,4103.647
15/06/2023,0,7.1,35.5,21.5,4103.647
16/06/2023,0,6.42,33.5,22,4093.274
17/06/2023,0,5.82,34.5,22,4082.901
18/06/2023,0,6.89,36,21.5,4072.527
19/06/2023,0,6.32,34.5,21,4072.527
20/06/2023,0,6.55,35,22,4062.154
21/06/2023,0,6.39,36,22,4051.781
22/06/2023,0,7.2,35,21.5,4041.408
23/06/2023,0,6.69,35.5,22,4041.408
24/06/2023,0,6.85,35.5,22.5,4031.035
25/06/2023,0,6.84,35,21,4020.662
26/06/2023,3.6,5.38,33.5,21.5,4010.288
27/06/2023,0,6.17,31,19.5,4010.288
28/06/2023,9.6,5.75,32,20,3999.915
29/06/2023,18.7,3.61,30.5,19.5,3999.915
30/06/2023,0.01,4.08,27.5,18,3999.915
01/07/2023,4.718333333333334,4.4799999999999995,25.833333333333332,15.833333333333334,3999.915
02/07/2023,3.9047222222222224,4.056666666666666,24.805555555555554,15.138888888888891,3989.542
03/07/2023,1.4388425925925927,4.205555555555555,23.85648148148148,14.412037037037038,3989.542
04/07/2023,1.6769830246913582,4.247407407407407,23.24922839506173,13.814043209876544,3989.542
05/07/2023,1.1700913065843623,4.1698765432098766,22.81854423868313,13.47749485596708,3989.542
06/07/2023,0.7143194873113856,4.207613168724279,22.487375685871058,13.200595850480111,3989.542
07/07/2023,0.5935656364311844,4.208299039780521,22.25919138660265,12.998688986053956,3989.542
08/07/2023,0.4129960717211554,4.195262917238225,22.09418521852614,12.86279661541686,3979.169
09/07/2023,0.2868135325772876,4.203725041914342,21.97345871516664,12.760346908658489,3979.169
10/07/2023,0.21556254012160458,4.202428999644362,21.887805886715906,12.686972085021551,3979.169
11/07/2023,0.15256202407000793,4.200472319598976,21.825908303401448,12.635019268182816,3979.169
12/07/2023,0.10915634946148335,4.202208787,21.78119548,12.597056376977143,3979.169
13/07/2023,0.079546819,4.2017033687652985,21.74915161238856,12.569841288363586,3979.169
14/07/2023,0.056877532,4.2014614918056115,21.72604256666733,12.550319488920591,3979.169
15/07/2023,0.040930116747101945,4.201791216,21.709398277211648,12.536202859043554,3979.169
16/07/2023,0.029559077961371708,4.201652025,21.69743207604459,12.526060606054623,3979.169
17/07/2023,0.021227787797903217,4.201634911053967,21.688812153320594,12.518763825669794,3979.169
18/07/2023,0.015286164,4.2016927174700855,21.682607084429474,12.513504548461327,3989.542
19/07/2023,0.011012172,4.201659884668618,21.678141885632442,12.509721496697622,3989.542
20/07/2023,0.007921021,4.201662504397556,21.674926853897087,12.506998311804791,3989.542
21/07/2023,0.005703226,4.2016717021787535,21.672612637326505,12.50503739282729,3989.542
22/07/2023,0.00410607,4.201664697081643,21.67094689614267,12.503626200221618,3989.542
23/07/2023,0.002955053,4.201666301219318,21.669747731227712,12.502610317475616,3989.542
24/07/2023,0.002127391,4.201667566826572,21.66888454411615,12.501878985087421,3989.542
25/07/2023,0.001531419,4.201666188375845,21.668263195247757,12.501352583797441,3989.542
26/07/2023,0.001102311,4.201666685473913,21.66781591176527,12.500973647726747,3989.542
27/07/2023,0.00079352,4.201666813558776,21.66749394185486,12.500700869435269,3999.915
28/07/2023,0.000571208,4.201666562469511,21.667262174811317,12.500504516826576,3999.915
29/07/2023,0.000411173,4.201666687,21.667095338071906,12.500363172331433,3999.915
30/07/2023,0.000295984,4.201666687731897,21.666975242456346,12.500261426432212,3999.915
31/07/2023,0.000213061,4.2016666457896035,21.66688879255659,12.500188185931703,3999.915
01/08/2023,0.00015337,4.201666673562967,21.666826562180805,12.50013546411589,3999.915
02/08/2023,0.000110402,4.201666669028156,21.666781766198955,12.500097512746635,3999.915
03/08/2023,7.947212857379076e-05,4.201666662793575,21.66674952015606,12.500070193799038,3999.915
04/08/2023,5.7207343980030206e-05,4.201666668461566,21.666726308089306,12.500050528443595,3999.915
05/08/2023,4.118030175429368e-05,4.201666666761099,21.666709599074053,12.50003637249821,3999.915
06/08/2023,2.9643295718019107e-05,4.201666666005413,21.666697571219903,12.500026182456807,3999.915
07/08/2023,2.133849024205717e-05,4.201666667076026,21.666688913063876,12.500018847233102,3999.915
08/08/2023,1.5360347952394994e-05,4.201666666614179,21.666682680559642,12.500013567031353,3999.915
09/08/2023,1.1057022318745213e-05,4.201666666565206,21.66667819414057,12.50000976612021,3999.915
10/08/2023,7.959310085532897e-06,4.201666666751804,21.666674964627347,12.500007030064111,4010.288
11/08/2023,5.729446726112184e-06,4.201666666643731,21.666672639887924,12.500005060535946,4010.288
12/08/2023,4.124296521731715e-06,4.201666666653581,21.666670966442638,12.50000364278671,4010.288
13/08/2023,2.968842222229466e-06,4.201666666683039,21.666669761826316,12.500002622231127,4010.288
14/08/2023,2.137097578345561e-06,4.201666666660117,21.666668894692815,12.500001887592298,4010.288
15/08/2023,1.538372720384457e-06,4.201666666665578,21.66666827049363,12.500001358768356,4010.288
16/08/2023,1.107385420159914e-06,4.201666666669578,21.66666782116879,12.500000978098631,4010.288
17/08/2023,7.971426198149886e-07,4.201666666665091,21.66666749772587,12.500000704076548,4010.288
18/08/2023,5.738167933932266e-07,4.201666666666749,21.66666726489805,12.500000506823923,4010.288
19/08/2023,4.130574722280215e-07,4.201666667,21.666667097298784,12.500000364833184,4010.288
20/08/2023,2.973361475727061e-07,4.201666666666326,21.666666976653783,12.500000262622274,4010.288
21/08/2023,2.1403506886565905e-07,4.201666666666738,21.666666889808436,12.500000189046565,4020.662
22/08/2023,1.5407144811106443e-07,4.201666666666735,21.66666683,12.50000013608367,4020.662
23/08/2023,1.1090711075823826e-07,4.201666667,21.666666782292623,12.500000097958752,4031.035
24/08/2023,7.983560462249363e-08,4.201666667,21.666666749899093,12.500000070514831,4031.035
25/08/2023,5.746902724863272e-08,4.201666666666675,21.66666672658087,12.500000050759544,4041.408
26/08/2023,4.1368623771560763e-08,4.201666666666655,21.666666709795432,12.500000036538855,4041.408
27/08/2023,2.9778875940447848e-08,4.201666666666672,21.666666697712568,12.500000026302205,4041.408
28/08/2023,2.1436087826773556e-08,4.201666666666667,21.666666689014814,12.500000018933434,4041.408
29/08/2023,1.543059792313036e-08,4.201666666666664,21.66666668,12.500000013629082,4041.408
30/08/2023,1.1107593615058628e-08,4.201666666666668,21.666666678246866,12.500000009810785,4041.408
31/08/2023,7.995713227493757e-09,4.201666666666667,21.666666675002585,12.500000007062217,4041.408
01/09/2023,5.755650794280457e-09,4.201666666666667,21.66666667266721,12.500000005083683,4041.408
02/09/2023,4.143159606138807e-09,4.201666666666667,21.666666670986114,12.500000003659446,4041.408
03/09/2023,2.98242060465217e-09,4.201666666666667,21.66666666977598,12.500000002634224,4051.78
04/09/2023,2.146871834178572e-09,4.201666666666667,21.666666668904885,12.500000001896225,4051.78
05/09/2023,1.5454086741615914e-09,4.201666666666667,21.666666668277827,12.500000001364981,4062.15
06/09/2023,1.1124501854987222e-09,4.201666666666667,21.666666667826448,12.500000000982572,4062.15
07/09/2023,8.007884489731475e-10,4.201666666666667,21.666666667501527,12.500000000707297,4072.53
08/09/2023,5.764412181055768e-10,4.201666666666667,21.666666667267634,12.500000000509141,4072.53
09/09/2023,4.149466420962411e-10,4.201666666666667,21.666666667099268,12.500000000366503,4082.9
10/09/2023,2.9869605152916087e-10,4.201666666666667,21.666666666978074,12.500000000263825,4082.9
11/09/2023,2.1501398528849646e-10,4.201666666666667,21.66666666689083,12.500000000189912,4093.27
12/09/2023,1.5477611315231642e-10,4.201666666666667,21.666666666828025,12.500000000136708,4093.27
13/09/2023,1.1141435832832896e-10,4.201666666666667,21.66666666678282,12.500000000098408,4093.27
14/09/2023,8.020074279485699e-11,4.201666666666667,21.666666666750277,12.50000000007084,4093.27
15/09/2023,5.7731869045917064e-11,4.201666666666667,21.666666666726854,12.500000000050994,4093.27
16/09/2023,4.155782836151717e-11,4.201666666666667,21.66666666670999,12.500000000036707,4082.9
17/09/2023,2.9915073367048535e-11,4.201666666666667,21.666666666697854,12.500000000026423,4082.9
18/09/2023,2.1534128462413796e-11,4.201666666666667,21.666666666689114,12.500000000019021,4082.9
19/09/2023,1.5501171698496582e-11,4.201666666666667,21.66666666668283,12.500000000013692,4082.9
20/09/2023,1.1158395587993153e-11,4.201666666666667,21.66666667,12.500000000009857,4082.9
21/09/2023,8.032282624817255e-12,4.201666666666667,21.66666666667504,12.500000000007097,4082.901
22/09/2023,5.781974985217831e-12,4.201666666666667,21.666666666672693,12.500000000005107,4082.901
23/09/2023,4.16210886633804e-12,4.201666666666667,21.666666666671006,12.500000000003675,4082.901
24/09/2023,2.9960610793955213e-12,4.201666666666667,21.666666666669794,12.500000000002649,4072.527
25/09/2023,2.156690821825232e-12,4.201666666666667,21.666666666668917,12.500000000001904,4072.527
26/09/2023,1.5524767945931321e-12,4.201666666666667,21.666666666668288,12.500000000001371,4072.527
27/09/2023,1.1175381159689808e-12,4.201666666666667,21.666666666667833,12.500000000000988,4072.527
28/09/2023,8.044509553978908e-13,4.201666666666667,21.666666666667506,12.50000000000071,4062.154
29/09/2023,5.790776443266673e-13,4.201666666666667,21.666666666667272,12.500000000000512,4062.154
30/09/2023,4.168444526155898e-13,4.201666666666667,21.66666667,12.50000000000037,4062.154
01/10/2023,3.000621753900246e-13,4.201666666666667,21.66666666666698,12.500000000000265,4051.781
02/10/2023,2.1599737872204695e-13,4.201666666666667,21.666666666666895,12.50000000000019,4051.781
03/10/2023,1.554840011212769e-13,4.201666666666667,21.666666666666828,12.500000000000137,4041.408
04/10/2023,1.1192392587222475e-13,4.201666666666667,21.666666666666785,12.5,4041.408
05/10/2023,8.056755095259144e-14,4.201666666666667,21.666666666666753,12.500000000000071,4031.035
06/10/2023,5.799591299101551e-14,4.201666666666667,21.66666666666673,12.500000000000052,4031.035
07/10/2023,4.1747898302638615e-14,4.201666666666667,21.666666666666714,12.500000000000037,4031.035
08/10/2023,3.00518937077076e-14,4.201666666666667,21.66666667,12.500000000000027,4031.035
09/10/2023,2.1632617500226956e-14,4.201666666666667,21.66666666666669,12.50000000000002,4020.662
10/10/2023,1.5572068251762194e-14,4.201666666666667,21.666666666666686,12.500000000000014,4020.662
11/10/2023,1.1209429909949457e-14,4.201666666666667,21.666666666666675,12.500000000000009,4020.662
12/10/2023,8.069019276989767e-15,4.201666666666667,21.666666666666675,12.500000000000007,4020.662
13/10/2023,5.808419573116902e-15,4.201666666666667,21.66666666666667,12.500000000000005,4020.662
14/10/2023,4.1811447933426875e-15,4.201666666666667,21.666666666666668,12.500000000000005,4020.662
15/10/2023,3.009763940574893e-15,4.201666666666667,21.666666666666668,12.500000000000002,4020.662
16/10/2023,2.1665547178390804e-15,4.201666666666667,21.666666666666668,12.500000000000002,4020.662
17/10/2023,1.5595772419594434e-15,4.201666666666667,21.666666666666668,12.5,4010.288
18/10/2023,1.1226493167289028e-15,4.201666666666667,21.666666666666668,12.5,4010.288
19/10/2023,8.08130212754571e-16,4.201666666666667,21.666666666666668,12.5,4010.288
20/10/2023,5.817261285738195e-16,4.201666666666667,21.666666666666668,12.5,3999.915
21/10/2023,4.1875094300954885e-16,4.201666666666667,21.666666666666668,12.5,3999.915
22/10/2023,3.0143454738965657e-16,4.201666666666667,21.666666666666668,12.5,3989.542
23/10/2023,2.1698526982883749e-16,4.201666666666667,21.666666666666668,12.5,3989.542
24/10/2023,1.5619512670467383e-16,4.201666666666667,21.666666666666668,12.5,3979.169
25/10/2023,1.1243582398719464e-16,4.201666666666667,21.666666666666668,12.5,3979.169
26/10/2023,8.093603675345099e-17,4.201666666666667,21.666666666666668,12.5,3968.796
27/10/2023,5.82611645742199e-17,4.201666666666667,21.666666666666668,12.5,3968.796
28/10/2023,4.193883755247758e-17,4.201666666666667,21.666666666666668,12.5,3968.796
29/10/2023,3.018933981335808e-17,4.201666666666667,21.666666666666668,12.5,3968.796
30/10/2023,2.1731556990009262e-17,4.201666666666667,21.666666666666668,12.5,3958.423
31/10/2023,1.5643289059307486e-17,4.201666666666667,21.666666666666668,12.5,3958.423
01/11/2023,1.1260697643779139e-17,4.201666666666667,21.666666666666668,12.5,3958.423
02/11/2023,8.105923948849314e-18,4.201666666666667,21.666666666666668,12.5,3958.423
03/11/2023,5.83498510865599e-18,4.201666666666667,21.666666666666668,12.5,3958.423
04/11/2023,4.200267783547407e-18,4.201666666666667,21.666666666666668,12.5,3948.049
05/11/2023,3.023529473508785e-18,4.201666666666667,21.666666666666668,12.5,3948.049
06/11/2023,2.1764637276186968e-18,4.201666666666667,21.666666666666668,12.5,3948.049
07/11/2023,1.5667101641124813e-18,4.201666666666667,21.666666666666668,12.5,3948.049
08/11/2023,1.1277838942066604e-18,4.201666666666667,21.666666666666668,12.5,3937.676
09/11/2023,8.118262976563065e-19,4.201666666666667,21.666666666666668,12.5,3937.676
10/11/2023,5.84386725995908e-19,4.201666666666667,21.666666666666668,12.5,3937.676
11/11/2023,4.2066615297647917e-19,4.201666666666667,21.666666666666668,12.5,3927.303
12/11/2023,3.028131961047823e-19,4.201666666666667,21.666666666666668,12.5,3927.303
13/11/2023,2.1797767917952824e-19,4.201666666666667,21.666666666666668,12.5,3927.303
14/11/2023,1.5690950471013162e-19,4.201666666666667,21.666666666666668,12.5,3916.93
15/11/2023,1.1295006333240704e-19,4.201666666666667,21.666666666666668,12.5,3916.93
16/11/2023,8.130620787034448e-20,4.201666666666667,21.666666666666668,12.5,3916.93
17/11/2023,5.852762931881386e-20,4.201666666666667,21.666666666666668,12.5,3906.56
18/11/2023,4.213065008692756e-20,4.201666666666667,21.666666666666668,12.5,3906.56
19/11/2023,3.032741454601432e-20,4.201666666666667,21.666666666666668,12.5,3906.56
20/11/2023,2.1830948991959293e-20,4.201666666666667,21.666666666666668,12.5,3896.183
21/11/2023,1.5714835604150194e-20,4.201666666666667,21.666666666666668,12.5,3896.183
22/11/2023,1.1312199857020636e-20,4.201666666666667,21.666666666666668,12.5,3896.183
23/11/2023,8.14299740885502e-21,4.201666666666667,21.666666666666668,12.5,3885.81
24/11/2023,5.861672145004308e-21,4.201666666666667,21.666666666666668,12.5,3885.81
25/11/2023,4.219478235146661e-21,4.201666666666667,21.666666666666668,12.5,3885.81
26/11/2023,3.0373579648343315e-21,4.201666666666667,21.666666666666668,12.5,3875.437
27/11/2023,2.18641805749755e-21,4.201666666666667,21.666666666666668,12.5,3875.437
28/11/2023,1.573875709579757e-21,4.201666666666667,21.666666666666668,12.5,3875.437
29/11/2023,1.1329419553186065e-21,4.201666666666667,21.666666666666668,12.5,3865.064
30/11/2023,8.155392870659857e-22,4.201666666666667,21.666666666666668,12.5,3865.064
01/12/2023,5.870594919940582e-22,4.201666666666667,21.666666666666668,12.5,3865.064
02/12/2023,4.225901223964417e-22,4.201666666666667,21.666666666666668,12.5,3854.691
03/12/2023,3.0419815024274766e-22,4.201666666666667,21.666666666666668,12.5,3854.691
04/12/2023,2.189746274388746e-22,4.201666666666667,21.666666666666668,12.5,3854.691
05/12/2023,1.5762715001301064e-22,4.201666666666667,21.666666666666668,12.5,3854.691
06/12/2023,1.1346665461577215e-22,4.201666666666667,21.666666666666668,12.5,3854.691
07/12/2023,8.167807201127624e-23,4.201666666666667,21.666666666666668,12.5,3854.691
08/12/2023,5.879531277334317e-23,4.201666666666667,21.666666666666668,12.5,3854.691
09/12/2023,4.2323339900065255e-23,4.201666666666667,21.666666666666668,12.5,3854.691
10/12/2023,3.0466120780780775e-23,4.201666666666667,21.666666666666668,12.5,3854.691
